paragraph,label
"with honeycomb cardboard, which is considerably easier to  recycle. This change not only reduces waste but also enhances  convenience for our customers while maintaining the high  quality they expect from us.  We are proud to share that we  have already successfully implemented these modifications  for one of our newest product lines, and we have plans to  introduce similar changes to further product lines","[0.086, 0.008, 0.064, 0.032, 0.021, 0.025, 0.005, 0.019, 0.202, 0.027, 0.065, 0.02, 0.022, 0.04, 0.007, 0.023, 0.047, 0.022, 0.012, 0.02, 0.039, 0.028, 0.024, 0.011, 0.022, 0.017, 0.007]"
"Extending our commitment to sustainable materials  sourcing, we have implemented a well-established process  of annually surveying all our suppliers and internal locations  to identify and eliminate any use in our products of conflict  minerals that directly or indirectly finance or benefit armed  groups in the DRC and surrounding countries. This process  confirms that there is no indication at this time that any  of our products incorporate any conflict minerals","[0.026, 0.016, 0.083, 0.02, 0.024, 0.025, 0.01, 0.021, 0.109, 0.055, 0.114, 0.039, 0.038, 0.021, 0.026, 0.018, 0.02, 0.051, 0.016, 0.032, 0.024, 0.038, 0.019, 0.019, 0.024, 0.047, 0.008]"
outcomes of these surveys are reported to the Securities  and Exchange Commission,"[0.123, 0.016, 0.05, 0.02, 0.013, 0.039, 0.006, 0.036, 0.111, 0.019, 0.155, 0.006, 0.038, 0.016, 0.008, 0.016, 0.021, 0.012, 0.025, 0.019, 0.026, 0.052, 0.014, 0.048, 0.011, 0.019, 0.005]"
include all materials and packaging used in all our products,"[0.102, 0.008, 0.064, 0.029, 0.017, 0.027, 0.005, 0.022, 0.196, 0.025, 0.094, 0.014, 0.027, 0.028, 0.006, 0.02, 0.034, 0.02, 0.015, 0.019, 0.035, 0.038, 0.02, 0.015, 0.015, 0.015, 0.005]"
2022 ESG ReportProduct Quality and Safety At the core of our operations lies a deep commitment  to the enduring quality and safety of our products,"[0.058, 0.031, 0.035, 0.027, 0.018, 0.016, 0.014, 0.037, 0.074, 0.031, 0.037, 0.032, 0.03, 0.03, 0.016, 0.035, 0.027, 0.073, 0.027, 0.02, 0.021, 0.019, 0.025, 0.061, 0.047, 0.085, 0.029]"
recognize that our products will spend a significantly  longer time in our customers’ homes than they ever will  in our factories. This awareness drives us to prioritize and  uphold the highest standards throughout our entire  manufacturing process,"[0.184, 0.017, 0.033, 0.024, 0.018, 0.033, 0.006, 0.04, 0.124, 0.016, 0.056, 0.006, 0.028, 0.026, 0.01, 0.021, 0.036, 0.021, 0.035, 0.013, 0.028, 0.041, 0.019, 0.048, 0.015, 0.014, 0.01]"
"We have implemented comprehensive product, safety,  and compliance testing programs at each of our sites","[0.025, 0.039, 0.054, 0.025, 0.044, 0.018, 0.022, 0.027, 0.024, 0.07, 0.035, 0.043, 0.02, 0.034, 0.083, 0.016, 0.025, 0.074, 0.007, 0.045, 0.027, 0.043, 0.024, 0.02, 0.044, 0.05, 0.017]"
These programs serve as the foundation for early issue  identification and help us minimize rejection rates,"[0.033, 0.034, 0.042, 0.02, 0.024, 0.02, 0.018, 0.037, 0.059, 0.04, 0.027, 0.038, 0.037, 0.027, 0.023, 0.021, 0.023, 0.135, 0.012, 0.024, 0.017, 0.023, 0.057, 0.031, 0.051, 0.049, 0.022]"
"When an issue is identified, we empower employees at  every level to raise their hands and share their concerns","[0.09, 0.034, 0.048, 0.042, 0.022, 0.027, 0.013, 0.033, 0.091, 0.021, 0.028, 0.016, 0.037, 0.034, 0.012, 0.027, 0.034, 0.058, 0.027, 0.02, 0.029, 0.017, 0.029, 0.04, 0.047, 0.046, 0.032]"
"At Flexsteel, we prioritize chemical safety and  environmental responsibility. We believe that no product  dedication to continuous improvement","[0.022, 0.041, 0.061, 0.021, 0.044, 0.019, 0.024, 0.028, 0.02, 0.064, 0.033, 0.044, 0.024, 0.032, 0.093, 0.016, 0.026, 0.066, 0.007, 0.049, 0.026, 0.035, 0.026, 0.017, 0.05, 0.05, 0.017]"
"should compromise any person’s safety or harm the  planet. That’s why we adhere to strict chemical safety  standards, tests, and processes","[0.036, 0.024, 0.02, 0.024, 0.025, 0.017, 0.017, 0.039, 0.044, 0.056, 0.018, 0.034, 0.022, 0.036, 0.018, 0.024, 0.025, 0.136, 0.014, 0.033, 0.022, 0.043, 0.043, 0.048, 0.06, 0.037, 0.03]"
that all newly sourced items adhere to   these established standards,"[0.144, 0.018, 0.048, 0.025, 0.015, 0.047, 0.005, 0.036, 0.148, 0.016, 0.091, 0.006, 0.041, 0.022, 0.006, 0.018, 0.024, 0.018, 0.024, 0.018, 0.022, 0.035, 0.022, 0.042, 0.016, 0.015, 0.006]"
"For manufactured wood used in our products, we obtain  TSCA Title VI/CANFER compliance records annually,  certifying adherence to formaldehyde emissions  regulations. As we further develop our ESG initiatives, we  are committed to expanding these testing measures to  encompass our existing products. This comprehensive  approach will also include conducting regulatory retesting  every three years, with a goal to not only meet but exceed  the ambitious targets we set for ourselves","[0.079, 0.013, 0.064, 0.026, 0.017, 0.019, 0.007, 0.024, 0.168, 0.033, 0.066, 0.024, 0.032, 0.021, 0.015, 0.022, 0.023, 0.062, 0.026, 0.015, 0.026, 0.033, 0.022, 0.031, 0.022, 0.034, 0.009]"
"In addition to upholding our own rigorous quality and  safety requirements, we are fully committed to ensuring  that all our products meet or surpass all regulations  established by the U.S. Consumer Product Safety  Commission (CPSC). We take immense pride in the fact  that we have not been involved in any product recalls  in conjunction with CPSC. This stands as a testament to  our resolute commitment to delivering products that  not only protect the well-being of our customers but  also ensure their furniture can be passed down from  generation to generation","[0.035, 0.019, 0.047, 0.02, 0.022, 0.017, 0.012, 0.031, 0.086, 0.046, 0.041, 0.045, 0.034, 0.029, 0.023, 0.021, 0.022, 0.125, 0.014, 0.023, 0.021, 0.033, 0.046, 0.031, 0.043, 0.046, 0.017]"
"2022 ESG ReportSupply Chain Management Our supply chain is a vital and substantial part of our  business – over 60% of our products are manufactured  responsible business conduct, we strive to create a  supply chain that promotes social responsibility and  environmental stewardship","[0.018, 0.021, 0.027, 0.008, 0.014, 0.008, 0.028, 0.018, 0.049, 0.035, 0.031, 0.03, 0.035, 0.064, 0.017, 0.018, 0.042, 0.026, 0.019, 0.025, 0.02, 0.009, 0.012, 0.038, 0.056, 0.223, 0.023]"
"by third-party suppliers. Ensuring that the ESG initiatives  All factories of our Tier 1 finished goods suppliers have  of these valued partners align with our own is key to our  been audited against our new program, and we are  mutual long-term interests","[0.091, 0.009, 0.06, 0.022, 0.016, 0.027, 0.005, 0.026, 0.191, 0.029, 0.112, 0.014, 0.029, 0.021, 0.008, 0.017, 0.025, 0.026, 0.018, 0.017, 0.028, 0.049, 0.02, 0.023, 0.011, 0.017, 0.005]"
"This year, we launched an enhanced environmental and  social audit program for our suppliers that raises the bar  for our already stringent standards. The comprehensive  program includes supplier environmental management  system certifications and an additional 75 audit points  based on SA8000 and Sedex Members Ethical Trade Audit  now working to close any corrective actions for those  factories audited within the past six months. The ongoing  performance of factories will be monitored with both  internal and supplier audits, and the frequency of audits  will be adjusted from 30 days to two years based on  the severity of any infractions discovered. As we have  demonstrated in the past, we will not hesitate to reassess  relationships with suppliers that do not meet our  standards or do not share our commitment to making   (SMETA). The SA8000 Standard is based on internationally  a positive difference","[0.146, 0.012, 0.041, 0.019, 0.016, 0.038, 0.005, 0.037, 0.155, 0.021, 0.093, 0.007, 0.035, 0.019, 0.007, 0.019, 0.026, 0.018, 0.022, 0.021, 0.026, 0.047, 0.019, 0.038, 0.016, 0.015, 0.006]"
"recognized standards of decent work, including the Universal  Declaration of Human Rights, ILO conventions, and national  laws. SMETA is widely used globally to assess standards of  labor, health and safety, environment, and business ethics","[0.156, 0.015, 0.037, 0.025, 0.015, 0.04, 0.006, 0.041, 0.116, 0.019, 0.038, 0.007, 0.035, 0.03, 0.006, 0.022, 0.027, 0.03, 0.029, 0.028, 0.029, 0.033, 0.021, 0.055, 0.036, 0.025, 0.014]"
"With the implementation of this enhanced program,  we aim to ensure that our suppliers not only meet our  stringent requirements but also align with internationally  respected benchmarks for ethical and sustainable  practices. By prioritizing the well-being of workers,  New suppliers will need to meet the stringent  requirements of our program before they join us","[0.038, 0.026, 0.025, 0.024, 0.027, 0.018, 0.018, 0.047, 0.044, 0.05, 0.018, 0.03, 0.026, 0.033, 0.015, 0.029, 0.021, 0.121, 0.017, 0.041, 0.022, 0.034, 0.04, 0.05, 0.069, 0.042, 0.026]"
"country leaders conduct thorough evaluations, including  comprehensive in-person meetings and detailed factory  walk-through audits, to assess the level of environmental  and social responsibility. To expedite new supplier  recruitment, we actively seek suppliers who have already  undergone successful audits conducted by reputable  auditors, enhancing our confidence in their adherence to  fostering a safe working environment, and upholding  industry best practices and standards","[0.05, 0.027, 0.045, 0.025, 0.023, 0.02, 0.013, 0.031, 0.08, 0.039, 0.039, 0.033, 0.032, 0.029, 0.021, 0.023, 0.024, 0.117, 0.015, 0.021, 0.019, 0.027, 0.042, 0.037, 0.047, 0.052, 0.018]"
We expect the highest of standards from our suppliers  and understand our responsibility to provide the necessary  support to meet and exceed those expectations,"[0.022, 0.029, 0.035, 0.017, 0.029, 0.024, 0.019, 0.044, 0.046, 0.053, 0.024, 0.041, 0.028, 0.028, 0.022, 0.029, 0.02, 0.12, 0.02, 0.034, 0.021, 0.017, 0.036, 0.038, 0.058, 0.063, 0.035]"
In 2022 we introduced a new training program to enhance  our finished goods suppliers’ understanding of our ESG  initiatives and our audit and corrective action processes,"[0.021, 0.023, 0.05, 0.023, 0.025, 0.015, 0.014, 0.025, 0.055, 0.068, 0.044, 0.064, 0.023, 0.036, 0.04, 0.023, 0.025, 0.091, 0.012, 0.037, 0.029, 0.04, 0.026, 0.023, 0.045, 0.058, 0.019]"
"This new training serves as a valuable resource to our  suppliers and educates them on our FSC documentation  requirements, the importance of collecting renewable  consumption data, and guidelines on sharing  details about their environmental policy and waste  management systems","[0.192, 0.027, 0.026, 0.027, 0.022, 0.042, 0.011, 0.054, 0.071, 0.019, 0.043, 0.005, 0.039, 0.018, 0.011, 0.024, 0.032, 0.017, 0.041, 0.022, 0.023, 0.045, 0.02, 0.056, 0.017, 0.013, 0.008]"
"All our existing suppliers have completed the training,  demonstrating their commitment to continuous  improvement. Moving forward, completion of this  training will be a prerequisite for any new suppliers to  ensure they are well informed and prepared to meet  our rigorous standards from the outset. Moreover, we  understand that corrective actions may be necessary  following audits. To address these areas for improvement,  we provide additional training to our suppliers on the  specific items outlined in the corrective action plans,  enabling them to take prompt and effective steps  towards rectification if necessary","[0.057, 0.029, 0.027, 0.021, 0.019, 0.015, 0.014, 0.047, 0.065, 0.036, 0.033, 0.026, 0.035, 0.032, 0.012, 0.033, 0.024, 0.084, 0.017, 0.033, 0.021, 0.031, 0.037, 0.063, 0.064, 0.06, 0.021]"
"We firmly believe the future of our planet depends on a  collective commitment to the efficient and sustainable use  of the Earth’s precious resources. At Flexsteel, we refuse to  be bystanders, and instead, we seek to actively engage to  shape a better tomorrow. Recognizing our responsibility,  we understand the imperative of reducing water  consumption and transitioning towards renewable energy  sources, not only because it aligns with our values, but also  because it is crucial for the well-being of our planet and  the long-term success of our business","[0.033, 0.027, 0.024, 0.025, 0.028, 0.018, 0.018, 0.041, 0.039, 0.057, 0.016, 0.032, 0.021, 0.032, 0.018, 0.023, 0.022, 0.145, 0.014, 0.035, 0.023, 0.033, 0.041, 0.044, 0.065, 0.038, 0.031]"
"To guide us on this journey, this year we formalized our  Environmental Policy which directs our efforts towards key  These metrics provide us a valuable baseline of energy  and water consumption at our sites. Equipped with  this information, we have the insight we need to  target increased efficiency and optimized usage","[0.077, 0.008, 0.062, 0.021, 0.015, 0.029, 0.004, 0.023, 0.177, 0.027, 0.146, 0.014, 0.031, 0.021, 0.009, 0.017, 0.021, 0.024, 0.018, 0.016, 0.026, 0.05, 0.02, 0.023, 0.011, 0.017, 0.004]"
"•  Awareness and Culture: Promoting environmental  Water intensity: 100.6 M3 per million $ of sales awareness internally and throughout our supply chain,  fostering a culture where sustainability is embraced by  all levels of the organization","[0.034, 0.039, 0.039, 0.022, 0.034, 0.019, 0.02, 0.041, 0.038, 0.051, 0.023, 0.033, 0.028, 0.023, 0.033, 0.019, 0.02, 0.144, 0.01, 0.032, 0.017, 0.031, 0.049, 0.032, 0.053, 0.042, 0.02]"
"Stakeholder Engagement: Actively involving our  stakeholders in continuous improvement initiatives,  recognizing the importance of collaboration and  shared responsibility","[0.027, 0.042, 0.032, 0.023, 0.029, 0.022, 0.022, 0.039, 0.04, 0.048, 0.021, 0.027, 0.031, 0.031, 0.019, 0.017, 0.022, 0.124, 0.01, 0.032, 0.019, 0.02, 0.045, 0.041, 0.07, 0.061, 0.035]"
•  Performance Monitoring and Reporting: Regularly  monitoring our environmental performance and  providing transparent reporting on pertinent issues,"[0.018, 0.038, 0.034, 0.009, 0.019, 0.01, 0.031, 0.027, 0.029, 0.038, 0.035, 0.034, 0.029, 0.054, 0.033, 0.016, 0.031, 0.036, 0.018, 0.026, 0.017, 0.011, 0.014, 0.049, 0.049, 0.197, 0.024]"
"•  Resource Efficiency: Enhancing our utilization  of natural resources and energy through efficient  practices, aiming to minimize waste and maximize  sustainability","[0.069, 0.028, 0.025, 0.025, 0.017, 0.016, 0.013, 0.042, 0.074, 0.029, 0.035, 0.024, 0.032, 0.035, 0.011, 0.035, 0.027, 0.067, 0.018, 0.028, 0.023, 0.027, 0.032, 0.067, 0.063, 0.067, 0.025]"
"Through the implementation of this policy, we aim  to create a positive impact by not only meeting our  environmental responsibilities but also inspiring others to  join us in this vital mission. By working collectively, we can  forge a path towards a greener, more sustainable future","[0.092, 0.007, 0.064, 0.028, 0.017, 0.026, 0.004, 0.019, 0.212, 0.026, 0.093, 0.015, 0.025, 0.027, 0.007, 0.019, 0.032, 0.024, 0.015, 0.015, 0.032, 0.036, 0.021, 0.015, 0.015, 0.016, 0.006]"
"for Business, Energy & Industrial Strategy (BEIS), and other  Our planet faces many challenges due to climate change,  public resources","[0.089, 0.014, 0.036, 0.025, 0.019, 0.017, 0.009, 0.034, 0.149, 0.035, 0.038, 0.029, 0.028, 0.036, 0.01, 0.029, 0.035, 0.062, 0.018, 0.021, 0.033, 0.046, 0.036, 0.036, 0.025, 0.022, 0.01]"
"and at Flexsteel, we are dedicated to taking focused actions  We collected activity data from all entities within our  to ensure we pass on a healthy world to future generations","[0.135, 0.016, 0.047, 0.026, 0.018, 0.032, 0.007, 0.035, 0.15, 0.022, 0.047, 0.014, 0.038, 0.023, 0.008, 0.022, 0.028, 0.044, 0.026, 0.017, 0.025, 0.032, 0.031, 0.04, 0.021, 0.017, 0.009]"
"organizational boundary on an annual basis. The data  When it comes to our products, we embrace a philosophy  of “changing the game,” which aligns with our approach  to climate change. As we innovate and improve our  product offerings, we continually seek ways to reduce their  carbon footprint. This involves optimizing design, utilizing  sustainable materials, and implementing more efficient  packaging practices","[0.185, 0.014, 0.031, 0.021, 0.016, 0.046, 0.006, 0.043, 0.109, 0.017, 0.06, 0.005, 0.034, 0.022, 0.007, 0.021, 0.029, 0.016, 0.028, 0.024, 0.028, 0.045, 0.019, 0.051, 0.021, 0.016, 0.008]"
"Furthermore, we are focused on measuring and reducing  our operational carbon footprint across our entire value  chain. We have worked with Minimum, the Enterprise  Carbon Management Platform, to independently calculate  were summarized, reviewed, and assessed by Minimum  for its completeness and accuracy. The activity data were  multiplied by appropriate emission factors to calculate our  Scope 1 and 2 emissions. Where estimations have been  made, this is highlighted in the individual data tables","[0.087, 0.035, 0.052, 0.028, 0.03, 0.028, 0.019, 0.049, 0.073, 0.037, 0.03, 0.017, 0.057, 0.018, 0.011, 0.024, 0.023, 0.085, 0.018, 0.035, 0.023, 0.028, 0.04, 0.037, 0.032, 0.028, 0.01]"
than 1% of emissions are from estimated data,"[0.037, 0.028, 0.026, 0.022, 0.024, 0.016, 0.017, 0.044, 0.047, 0.05, 0.021, 0.035, 0.026, 0.035, 0.016, 0.028, 0.023, 0.123, 0.015, 0.036, 0.022, 0.032, 0.04, 0.047, 0.066, 0.05, 0.026]"
"By the end of 2023, we intend to assess our Scope 3  footprint, starting with most material categories and  intend to publish an updated GHG inventory. This will help  us understand our GHG emissions hot spots, opportunities  for reductions, and levers for change","[0.13, 0.015, 0.044, 0.022, 0.015, 0.037, 0.006, 0.04, 0.118, 0.022, 0.123, 0.008, 0.041, 0.016, 0.006, 0.021, 0.025, 0.011, 0.023, 0.029, 0.032, 0.056, 0.015, 0.041, 0.011, 0.015, 0.005]"
"our greenhouse gas (GHG) emissions for all assets under  By taking these steps, we aim to fulfill our responsibility  our operational control for the calendar year 2022","[0.022, 0.033, 0.025, 0.012, 0.018, 0.01, 0.027, 0.028, 0.035, 0.04, 0.023, 0.032, 0.029, 0.053, 0.02, 0.02, 0.031, 0.064, 0.012, 0.029, 0.018, 0.013, 0.023, 0.045, 0.08, 0.165, 0.029]"
"towards environmental stewardship and contribute to a  work was done in accordance with the principles of the  more sustainable future. We believe that small changes  Greenhouse Gas Protocol, and our GHG emissions were  can lead to significant positive outcomes, and we are  assessed following the ISO-14064:2018 standard and used  committed to playing our part in creating a healthier and  the 2022 emission conversion factors published by the  more sustainable world","[0.036, 0.025, 0.026, 0.023, 0.025, 0.019, 0.017, 0.04, 0.049, 0.056, 0.022, 0.035, 0.024, 0.033, 0.017, 0.022, 0.023, 0.141, 0.013, 0.032, 0.022, 0.038, 0.044, 0.044, 0.055, 0.04, 0.026]"
"Minimizing our transport emissions yields significant  benefits for individuals, the environment, and our business","[0.095, 0.011, 0.06, 0.02, 0.015, 0.031, 0.005, 0.03, 0.155, 0.026, 0.149, 0.011, 0.033, 0.018, 0.008, 0.016, 0.021, 0.02, 0.02, 0.018, 0.026, 0.051, 0.016, 0.032, 0.01, 0.019, 0.005]"
"As we strive to reduce our negative environmental  footprint and enhance air quality, we actively contribute  to the well-being of our ecosystem. At the same time, we  capitalize on the opportunity to improve cost efficiency  and strengthen our overall resilience","[0.029, 0.021, 0.02, 0.025, 0.024, 0.02, 0.017, 0.039, 0.036, 0.059, 0.024, 0.033, 0.018, 0.045, 0.016, 0.019, 0.023, 0.128, 0.015, 0.033, 0.024, 0.048, 0.036, 0.054, 0.058, 0.046, 0.039]"
"Another crucial aspect to reduce transport emissions is the  optimization of product and packaging design. We strive  to decrease weight and size while introducing sustainable  materials, all while maintaining the high quality and  necessary protection during transit. This approach allows  us to achieve greater efficiency without compromising the  product integrity that our customers have come to expect  from our brands","[0.025, 0.037, 0.027, 0.02, 0.025, 0.011, 0.021, 0.035, 0.029, 0.05, 0.009, 0.041, 0.024, 0.031, 0.026, 0.027, 0.029, 0.136, 0.011, 0.031, 0.022, 0.016, 0.041, 0.033, 0.105, 0.045, 0.038]"
"To achieve these goals, we are actively repositioning our  manufacturing sources to be in or near the U.S. to minimize  the distances our products travel, particularly via ocean  freight — a move that will reduce our exposure to the  supply chain delays and disruptions seen in recent years","[0.032, 0.025, 0.026, 0.027, 0.032, 0.016, 0.018, 0.037, 0.048, 0.054, 0.018, 0.039, 0.024, 0.029, 0.019, 0.031, 0.021, 0.131, 0.018, 0.036, 0.023, 0.029, 0.038, 0.04, 0.069, 0.041, 0.028]"
"When sourcing our materials, we prioritize options that  travel the shortest possible distance to manufacturing  sites, ensuring the lowest possible carbon emissions while  still meeting our strict quality requirements","[0.014, 0.032, 0.072, 0.022, 0.033, 0.02, 0.015, 0.021, 0.045, 0.073, 0.048, 0.055, 0.027, 0.031, 0.056, 0.016, 0.029, 0.063, 0.008, 0.049, 0.031, 0.029, 0.019, 0.013, 0.048, 0.063, 0.021]"
"Through these comprehensive efforts, we embrace the  responsibility to mitigate our transport emissions","[0.035, 0.05, 0.042, 0.019, 0.03, 0.02, 0.027, 0.041, 0.035, 0.042, 0.018, 0.035, 0.04, 0.023, 0.032, 0.022, 0.023, 0.138, 0.011, 0.029, 0.016, 0.02, 0.063, 0.027, 0.052, 0.039, 0.018]"
"selecting sustainable manufacturing locations, prioritizing  eco-friendly transportation modes, and optimizing  product design, we pave the way for a greener future while  upholding the quality and reliability our customers expect","[0.016, 0.023, 0.033, 0.008, 0.017, 0.009, 0.032, 0.018, 0.051, 0.037, 0.033, 0.032, 0.04, 0.063, 0.02, 0.017, 0.043, 0.025, 0.02, 0.026, 0.02, 0.008, 0.012, 0.034, 0.048, 0.212, 0.02]"
"2022 ESG ReportTo highlight our commitment to DEI and provide vital  transparency, we report our diversity metrics in our annual  proxy statement filed with the Securities and Exchange  Commission (SEC)","[0.059, 0.031, 0.045, 0.028, 0.02, 0.018, 0.013, 0.036, 0.086, 0.037, 0.046, 0.032, 0.03, 0.027, 0.02, 0.029, 0.023, 0.078, 0.028, 0.02, 0.021, 0.024, 0.024, 0.058, 0.033, 0.068, 0.022]"
"In late 2022, we initiated our first mandatory DEI and  unconscious bias training to increase awareness and reduce  the impacts our ways of thinking can have when they go  unnoticed. The training was successfully completed by  100% of U.S. professional employees and will be refreshed  annually, and expanded globally, to maintain this important  organizational focus","[0.079, 0.008, 0.067, 0.028, 0.02, 0.026, 0.005, 0.021, 0.205, 0.027, 0.081, 0.019, 0.025, 0.034, 0.007, 0.022, 0.039, 0.025, 0.012, 0.02, 0.035, 0.032, 0.025, 0.012, 0.02, 0.017, 0.006]"
"At Flexsteel, our people are our greatest strength, and we  equal employment opportunity plans to nurture our core  cherish the hard work, dedication, and innovative thinking  values for today’s employees and our future generations","[0.137, 0.017, 0.032, 0.032, 0.023, 0.023, 0.008, 0.039, 0.115, 0.03, 0.024, 0.015, 0.025, 0.027, 0.012, 0.031, 0.037, 0.054, 0.032, 0.021, 0.032, 0.035, 0.024, 0.047, 0.032, 0.021, 0.017]"
"they bring to Flexsteel day after day. Our growing team of  are committed to enhancing the racial and ethnic diversity  over 1,550 employees has made us who we are today and will  of our Board, and refreshment considerations are covered in  be central to our success as we advance our ESG strategy","[0.126, 0.014, 0.039, 0.015, 0.012, 0.037, 0.006, 0.042, 0.114, 0.02, 0.129, 0.007, 0.045, 0.019, 0.006, 0.018, 0.022, 0.015, 0.019, 0.027, 0.026, 0.054, 0.019, 0.056, 0.017, 0.02, 0.005]"
the Healthy Culture section of this report,"[0.12, 0.023, 0.04, 0.029, 0.015, 0.031, 0.008, 0.037, 0.109, 0.021, 0.046, 0.011, 0.035, 0.034, 0.008, 0.023, 0.027, 0.044, 0.023, 0.023, 0.026, 0.026, 0.026, 0.054, 0.041, 0.046, 0.018]"
"More widely, we believe that the stronger our communities  are, the stronger we are as a business. We partner with  outreach and development organizations to share our  knowledge, improve growth opportunities for others, and  collectively build a brighter future for everyone","[0.112, 0.012, 0.053, 0.018, 0.014, 0.033, 0.005, 0.032, 0.144, 0.024, 0.141, 0.009, 0.038, 0.017, 0.007, 0.016, 0.022, 0.018, 0.021, 0.02, 0.026, 0.054, 0.017, 0.037, 0.011, 0.017, 0.004]"
"At Flexsteel, we prioritize creating an environment where  every member feels a sense of belonging","[0.076, 0.021, 0.034, 0.018, 0.016, 0.019, 0.011, 0.048, 0.084, 0.033, 0.06, 0.022, 0.042, 0.029, 0.01, 0.028, 0.023, 0.059, 0.017, 0.033, 0.024, 0.044, 0.032, 0.065, 0.044, 0.049, 0.013]"
